74,80.2,230.7,299.59,310.49343954177186,3,375.4986662314822,-313.65799333534915,-0.02794479040152832,0.02661085911754145,0.08923160952183336
84,74.8,225.56,295.1,77.63085941539738,4,370.7567240484608,-80.7467727669422,-0.009237479492850396,0.04052841156780078,0.02215375816643152
53,75.2,224.83,292.86,156.23093239163424,5,367.87923972897346,-159.3258140646129,-0.015213707230119182,0.030716624057653213,0.04493079378574769
74,76.6,226.17,292.62,-84.34177942998272,6,370.5317309503682,81.23250857628932,-0.01764428207712247,0.015735081917734466,-0.02790484848240813
98,80.6,230.91,296.33,115.67894401704548,0,374.6880973283544,-118.83085771242087,-0.036091136051937055,-0.00037646197867289785,0.02933983554079092
94,73.4,225.95,291.65,835.8057876207448,1,361.9013252308543,-838.8751212006772,-0.043056136437825576,0.012747025822661814,0.24523122141176446
48,71.2,220.95,285.46,-28.157375197105672,2,361.2032277432577,25.12436519381734,-0.015457210780028553,0.011012068263465086,-0.010480466752338831
42,69.8,216.25,279.21,194.92677516110965,3,351.5104878433928,-197.88626523832534,-0.017109576042411104,0.00866168748857502,0.05658431044197099
67,65.8,208.81,270.36,237.34000698132772,4,339.6017035200083,-240.20073828722752,-0.008118858676662918,0.012037968374927408,0.07097391487417008
78,63.6,202.35,261.78,-281.00706401045886,5,333.21725680071347,278.2181207041374,0.010389050105123341,0.006871530941133438,-0.08202917723514397
83,71.2,205.78,263.02,26.057057345408175,6,333.71999778152906,-28.861942793810382,-0.012293015324766263,-0.015265273004120993,0.006839550454913645
86,78.6,214.27,271.65,-1.2234205882519942,0,345.9714200794909,-1.6840888821564832,-0.02842429887414228,-0.03012399940753435,-0.004116663716684466
79,83.2,222.89,282.71,-15.864595633848214,1,360.11628503279377,12.838766200387509,-0.03677663076002373,-0.02788174308593674,-0.010089203440756058
90,85.0,229.37,292.72,-35.496589629314194,2,372.1618096354567,32.370744515756186,-0.036673359918291785,-0.013452786850304163,-0.016204801237949533
87,85.6,233.7,300.6,227.7066394166011,3,378.83084494507193,-230.89709844342252,-0.03922067519421438,0.00583014543163346,0.06249238870727342
86,87.2,238.91,308.51,141.853144743598,4,388.99500840175955,-145.1256203855688,-0.03787830319854591,0.016220114603703487,0.036673872199182854
94,87.4,242.94,314.78,56.12772453366419,5,397.1390865251681,-59.465286506363825,-0.03580344540394692,0.025350224871439342,0.011045655691190964
80,82.8,241.61,314.95,179.9315250393436,6,395.41826786936963,-183.2584412754898,-0.030748362070938,0.039425796424203415,0.04912897848873124
67,79.0,238.6,311.51,193.7395777996295,0,390.7394447337602,-197.0275493353957,-0.02651613160449369,0.04184071407999963,0.05403228665140222
68,79.0,238.05,309.05,122.39726728099869,1,389.0579708554143,-125.66911105974665,-0.030544156771583914,0.028315930645122875,0.0319620357357472
86,77.0,235.5,304.78,238.4364914610008,2,383.14658085534825,-241.66304346759873,-0.03451095282126776,0.02041172165795093,0.06637731729456256
84,78.6,235.23,302.76,302.0889497418821,3,380.8504225338603,-305.2989354269882,-0.04192268637574968,0.007898332327963423,0.08442056087805036
88,82.2,237.91,304.58,160.4552406011868,4,385.1207514267096,-163.69658919499628,-0.04695771309285608,-0.003922984901330993,0.04092677839897822
85,87.2,243.72,310.85,-31.759909141952974,5,395.25034447374975,28.43987751211289,-0.05230957697578719,-0.011773699352974109,-0.017948803671764397
93,88.4,247.68,316.72,-145.60958944461237,6,403.271721292877,142.22640180040707,-0.05058454224561858,-0.005065616643775858,-0.05209414796899538
92,87.2,248.67,319.83,-99.52439140968255,0,405.9486025785222,96.11762659850203,-0.0460559606357806,0.009156998179463877,-0.0375659958439714
78,87.4,249.74,322.35,-156.8217822697721,1,409.0767676867994,153.39108504233317,-0.0415273208730816,0.017934581067944023,-0.054162054706546225
89,88.8,252.34,325.9,-119.54546609854324,2,413.1620965910575,116.07919756456947,-0.04431663793081777,0.020323821726073457,-0.04345382687088866
92,86.0,251.57,325.98,-44.19265035666618,3,412.1203928306646,40.73279221042599,-0.041549427795857456,0.028343154566709477,-0.02032296215202715
79,79.0,244.79,319.03,-138.93030485525216,4,403.2693779664997,135.54864641084967,-0.025949190597900663,0.03948653766597247,-0.046237348081948945
