7,6.0,14.923,18.445,-38.50805485817669,3,23.5554346694834,38.609507683263146,-0.02980632114247942,-0.07085748981885644,-0.04069390786892513
8,6.0,15.335,19.402,-115.02120129465662,4,24.235962708899404,115.12623869103213,-0.03874072529142357,-0.21517135216970534,-0.021142134253385014
4,5.2,14.921,19.425,-25.423422583526687,5,24.3846834432233,25.52822601948419,-0.038504929080774505,-0.04603411336468261,0.0043743466985051395
3,5.2,14.832,19.465,-164.5829839479525,6,23.764890580487144,164.68639411129115,-0.05113686142891856,-0.3084452284392409,0.01117534424636037
4,5.6,15.316,19.962,84.87285303688122,0,25.524147299934196,-84.76417820760417,-0.029008911333177977,0.16191261066546808,0.006013230625278596
9,4.8,14.903,19.591,-15.20993086982166,1,24.548623118094593,15.315327079674523,-0.03963351475971172,-0.026740410845426343,0.01305959048160421
4,4.4,14.378,18.891,-4.2030629525327745,2,23.720954416767945,4.3048101731734345,-0.040118081379449146,-0.0058887444676207065,0.01180095244832875
2,4.4,14.092,18.331,199.44912335059058,3,23.976639420844517,-199.34813386462994,-0.023224804167013575,0.37821688830146144,0.0032882582655034613
3,4.8,14.333,18.323,112.4406642052091,4,23.744846936547518,-112.33984163860326,-0.026129179499392762,0.21403014800977765,-0.011382620846020817
6,4.4,13.92,17.85,38.46022035275771,5,22.800678968351654,-38.36277282664342,-0.033713070911482186,0.07459016005332636,-0.0089642856680298
7,4.8,14.008,17.849,-48.79492603005639,6,22.479587665588408,48.891808056517505,-0.03911311732617195,-0.09000338899485809,-0.014335309059123056
6,5.0,14.163,18.049,-21.55022839086332,0,22.849468813332876,21.64844651466122,-0.03652958672873754,-0.03864923593327828,-0.014213224044999861
3,4.8,14.064,18.044,24.376047587403956,1,22.981818829701304,-24.277694478712814,-0.03446156505724985,0.04800263437646103,-0.00854773248913723
2,4.2,13.419,17.44,6.879324444710596,2,22.034207477152208,-6.784894781556882,-0.0400025848610312,0.015156711893407454,0.0015848433994076832
3,3.0,11.848,15.765,63.83870642636901,3,19.99214295239608,-63.75358914158694,-0.043729826299563526,0.12292104322778713,0.017101783865312442
1,3.4,11.457,14.953,117.52416051320928,4,19.341151034043637,-117.44230168791812,-0.037675728278272945,0.22419625508832886,0.0029228712565992432
8,5.0,12.752,15.967,102.46417352547795,5,20.871469506337586,-102.37555550672477,-0.028495211821529656,0.1954582759910478,-0.026621499401919085
